property_ID,locality_name,postal_code,price,type_of_property,subtype_of_property,type_of_sale,nr_or_rooms,living_area,equiped_kitchen,furnished,open_fire,terrace,garden,nr_of_facades,swimming_pool,state_of_building
9773797,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,105.0,1.0,,,30.0,,,,Goed
9773798,Brugge,8000.0,,house,appartement,Vaste prijs,1.0,77.0,1.0,,,25.0,,,,
9773799,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,94.0,1.0,,,24.0,,,,
9773800,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,105.0,1.0,,,33.0,,,,
9773801,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,94.0,1.0,,,27.0,,,,
9773802,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,97.0,1.0,,,22.0,,,,
9773803,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,106.0,1.0,,,32.0,,,,
9773804,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,94.0,1.0,,,24.0,,,,Goed
9773805,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,97.0,1.0,,,22.0,,,,
9773806,Brugge,8000.0,,house,appartement,Vaste prijs,1.0,77.0,1.0,,,25.0,,,,Goed
9773809,Brugge,8000.0,,house,appartement,Vaste prijs,3.0,155.0,0.0,,,82.0,,,,Goed
9773810,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,117.0,0.0,,,75.0,,,,Goed
9773811,Brugge,8000.0,,house,appartement,Vaste prijs,3.0,120.0,1.0,,,35.0,,,,Goed
9773812,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,103.0,,,,36.0,,,,Goed
9773813,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,91.0,1.0,,,25.0,,,,Goed
9773814,Brugge,8000.0,,house,appartement,Vaste prijs,3.0,120.0,1.0,,,23.0,,,,Goed
9773815,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,92.0,1.0,,,27.0,,,,Goed
9773816,Brugge,8000.0,,house,appartement,Vaste prijs,1.0,77.0,1.0,,,20.0,,,,Goed
9773817,Brugge,8000.0,,house,appartement,Vaste prijs,3.0,121.0,1.0,,,35.0,,,,Goed
9773818,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,110.0,1.0,,,28.0,,,,
9773819,Brugge,8000.0,290000.0,house,appartement,Vaste prijs,1.0,76.0,,,,28.0,,,,Goed
9773820,Brugge,8000.0,349000.0,house,appartement,Vaste prijs,3.0,95.0,1.0,,,25.0,,,,Goed
9773822,Brugge,8000.0,385000.0,house,appartement,Vaste prijs,2.0,110.0,1.0,,,25.0,,,,Goed
9773823,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,77.0,1.0,,,,,,0.0,
9773824,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,110.0,1.0,,,25.0,,,,Goed
9773825,Brugge,8000.0,,house,appartement,Vaste prijs,1.0,77.0,1.0,,,20.0,,,,Goed
9773826,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,97.0,1.0,,,22.0,,,,Goed
9773827,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,105.0,1.0,,,32.0,,,,Goed
9773828,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,97.0,1.0,,,23.0,,,,
9773829,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,94.0,1.0,,,23.0,,,,Goed
9773830,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,97.0,1.0,,,22.0,,,,Goed
9773831,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,97.0,1.0,,,22.0,,,,Goed
9773832,Brugge,8000.0,,house,appartement,Vaste prijs,3.0,165.0,1.0,,,115.0,,,,Goed
9774198,,,,house,huis,Vaste prijs,,,,,,,,,,
9774540,Oostende,8400.0,,house,appartement,Vaste prijs,,38.0,,,,8.0,,,,Goed
9774818,Knokke,8300.0,,house,appartement,Vaste prijs,,28.0,,,,,,,,Goed
9774945,Kortrijk,8500.0,,house,appartement,Vaste prijs,2.0,86.0,,0.0,,9.0,,4.0,,Goed
9774997,Beaufays,4052.0,,house,huis,Vaste prijs,4.0,165.0,,0.0,,28.0,,4.0,0.0,Goed
9775063,Geraardsbergen,9500.0,,house,huis,Vaste prijs,3.0,111.0,0.0,0.0,,,290.0,3.0,,Uitstekende staat
9775118,Uccle,1180.0,,house,appartement,Vaste prijs,2.0,87.0,,,,7.0,,,,Net gerenoveerd
9775228,l'Alleud,1420.0,,house,huis,Vaste prijs,4.0,175.0,1.0,0.0,,20.0,50.0,3.0,,
9775419,Uccle,1180.0,,house,appartement,Vaste prijs,2.0,131.0,0.0,0.0,,,,2.0,,Net gerenoveerd
9775687,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,92.0,1.0,,,25.0,,,,Goed
9775701,De Haan,8420.0,,house,huis,Vaste prijs,3.0,210.0,,0.0,,,,,,
9775721,,,,house,huis,Vaste prijs,,,,,,,,,,
9775722,,,,house,huis,Vaste prijs,,,,,,,,,,
9775723,,,,house,huis,Vaste prijs,,,,,,,,,,
9775739,Berg,2220.0,327103.0,house,huis,Vaste prijs,3.0,144.0,,,,,,,,
9775868,Brakel,9660.0,,house,huis,Vaste prijs,2.0,101.0,,,,,,,,Te renoveren
9775879,Avelgem,8580.0,,house,huis,Vaste prijs,3.0,202.0,,,,30.0,420.0,,,Net gerenoveerd
9775965,Bredene,8450.0,,house,appartement,Vaste prijs,1.0,68.0,1.0,0.0,,,,,0.0,Goed
9776027,Meulebeke,8760.0,,house,huis,Vaste prijs,4.0,,1.0,,,,,,,
9776172,Zellik,1731.0,,house,appartement,Vaste prijs,2.0,85.0,0.0,0.0,,,,,,Op te frissen
9776349,Libramont,6800.0,,house,huis,Vaste prijs,4.0,314.0,1.0,0.0,,,,4.0,,Op te frissen
9776766,Westende,8434.0,,house,appartement,Vaste prijs,1.0,30.0,0.0,0.0,,,,2.0,,
9776821,Blankenberge,8370.0,,house,appartement,Vaste prijs,2.0,100.0,,0.0,,,,,,Uitstekende staat
9776878,Nieuwpoort,8620.0,,house,huis,Vaste prijs,3.0,125.0,,,,30.0,,,,Goed
9777054,Leuven,3000.0,,house,appartement,Vaste prijs,2.0,87.0,,0.0,,13.0,,2.0,0.0,Goed
9777299,Koekelare,8680.0,,house,appartement,Vaste prijs,1.0,,,1.0,,,,2.0,0.0,Goed
9777434,Rochefort,5580.0,,house,huis,Vaste prijs,3.0,110.0,1.0,0.0,,,,3.0,0.0,Goed
9777498,Ninove,9400.0,,house,huis,Vaste prijs,4.0,350.0,1.0,0.0,,,,2.0,0.0,
9777780,Zelzate,9060.0,,house,huis,Vaste prijs,5.0,,1.0,,,,,3.0,,Goed
9777781,Ninove,9400.0,,house,appartement,Vaste prijs,1.0,62.0,1.0,0.0,,23.0,,3.0,0.0,Goed
9777965,Wemmel,1780.0,,house,huis,Vaste prijs,3.0,120.0,,,,15.0,380.0,4.0,,Te renoveren
9778113,Quaregnon,7390.0,,house,huis,Vaste prijs,3.0,136.0,1.0,0.0,,,,2.0,,Net gerenoveerd
9778450,Kortrijk,8500.0,,house,appartement,Vaste prijs,1.0,,,,,,,2.0,,Goed
9778701,Vlezenbeek,1602.0,,house,appartement,Vaste prijs,2.0,105.0,1.0,,,15.0,,,,Goed
9778838,Uccle,1180.0,,house,appartement,Vaste prijs,1.0,74.0,1.0,0.0,,,,2.0,,Goed
9778969,Westkapelle,8300.0,,house,huis,Vaste prijs,2.0,112.0,1.0,0.0,,,,2.0,,Op te frissen
9779003,Buizingen,1501.0,,house,huis,Vaste prijs,4.0,154.0,,,,,,3.0,,Op te frissen
9779004,Buizingen,1501.0,,house,appartement,Vaste prijs,4.0,154.0,,,,,,3.0,,Op te frissen
9779111,Poperinge,8970.0,,house,huis,Vaste prijs,4.0,,,0.0,,,,,,Te renoveren
9779139,Huy,4500.0,,house,huis,Vaste prijs,2.0,117.0,1.0,,,20.0,400.0,4.0,,Goed
9779143,De Haan,8420.0,,house,appartement,Vaste prijs,2.0,59.0,,1.0,,,,,,Goed
9779305,Veurne,8630.0,,house,huis,Vaste prijs,3.0,136.0,,0.0,,,,3.0,0.0,Te renoveren
9779415,Brugge,8000.0,,house,huis,Vaste prijs,3.0,244.0,,,,,,,,Net gerenoveerd
9779438,Houtem,9520.0,,house,huis,Vaste prijs,4.0,141.0,,,,,,,,
9779450,Brugge,8000.0,,house,huis,Vaste prijs,4.0,499.0,0.0,0.0,1.0,,450.0,4.0,0.0,Uitstekende staat
9779506,Ledegem,8880.0,,house,huis,Vaste prijs,3.0,180.0,,0.0,,,,,,Te renoveren
9779557,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,117.0,0.0,,,10.0,,,,Uitstekende staat
9779559,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,105.0,0.0,,,12.0,,,,Uitstekende staat
9779562,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,92.0,,,,11.0,,,,Uitstekende staat
9779563,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,118.0,0.0,,,11.0,,,,Uitstekende staat
9779564,Turnhout,2300.0,290000.0,house,appartement,Vaste prijs,2.0,100.0,0.0,,,21.0,,,,Uitstekende staat
9779565,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,117.0,0.0,,,10.0,,,,Uitstekende staat
9779566,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,118.0,0.0,,,11.0,,,,Uitstekende staat
9779567,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,97.0,0.0,,,13.0,,,,Uitstekende staat
9779568,Turnhout,2300.0,293000.0,house,appartement,Vaste prijs,2.0,100.0,0.0,,,21.0,,,,Uitstekende staat
9779569,Turnhout,2300.0,,house,appartement,Vaste prijs,3.0,112.0,0.0,,,10.0,,,,Uitstekende staat
9779570,Turnhout,2300.0,325000.0,house,appartement,Vaste prijs,2.0,117.0,0.0,,,8.0,,,,Uitstekende staat
9779571,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,104.0,0.0,,,8.0,,,,Uitstekende staat
9779572,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,120.0,0.0,,,19.0,,,,Uitstekende staat
9779573,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,128.0,0.0,,,10.0,,,,Uitstekende staat
9779574,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,105.0,0.0,,,10.0,,,,Uitstekende staat
9779575,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,97.0,0.0,,,11.0,,,,Uitstekende staat
9779576,Turnhout,2300.0,,house,appartement,Vaste prijs,3.0,112.0,0.0,,,10.0,,,,Uitstekende staat
9779577,Turnhout,2300.0,328000.0,house,appartement,Vaste prijs,2.0,117.0,0.0,,,8.0,,,,Uitstekende staat
9779578,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,128.0,0.0,,,10.0,,,,Uitstekende staat
9779579,Turnhout,2300.0,,house,appartement,Vaste prijs,3.0,125.0,0.0,,,45.0,,,,Uitstekende staat
9779580,Turnhout,2300.0,371000.0,house,appartement,Vaste prijs,2.0,117.0,0.0,,,45.0,,,,Uitstekende staat
9779581,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,150.0,0.0,,,17.0,,,,Uitstekende staat
9779582,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,98.0,0.0,,,11.0,,,,Uitstekende staat
9779583,Turnhout,2300.0,304000.0,house,appartement,Vaste prijs,2.0,108.0,0.0,,,23.0,,,,Uitstekende staat
9779584,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,98.0,0.0,,,11.0,,,,Uitstekende staat
9779585,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,108.0,0.0,,,23.0,,,,Uitstekende staat
9779586,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,98.0,0.0,,,11.0,,,,Uitstekende staat
9779587,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,108.0,0.0,,,31.0,,,,Uitstekende staat
9779588,Turnhout,2300.0,,house,appartement,Vaste prijs,3.0,128.0,0.0,,,58.0,,,,Uitstekende staat
9779589,Turnhout,2300.0,,house,appartement,Vaste prijs,3.0,128.0,0.0,,,65.0,,,,Uitstekende staat
9779592,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,119.0,,,,28.0,,,,Uitstekende staat
9779593,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,92.0,,,,11.0,,,,Uitstekende staat
9779594,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,119.0,,,,23.0,,,,Uitstekende staat
9779595,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,92.0,,,,11.0,,,,Uitstekende staat
9779596,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,119.0,,,,23.0,,,,Uitstekende staat
9779597,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,92.0,,,,10.0,,,,Uitstekende staat
9779598,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,119.0,,,,23.0,,,,Uitstekende staat
9779599,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,92.0,,,,10.0,,,,Uitstekende staat
9779600,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,119.0,,,,23.0,,,,Uitstekende staat
9779601,Turnhout,2300.0,,house,appartement,Vaste prijs,3.0,128.0,,,,59.0,,,,Uitstekende staat
9779602,Turnhout,2300.0,,house,appartement,Vaste prijs,3.0,128.0,,,,59.0,,,,Uitstekende staat
9779635,Ressaix,7134.0,,house,huis,Vaste prijs,2.0,101.0,1.0,0.0,,,,3.0,0.0,Op te frissen
9780427,Assebroek,8310.0,,house,huis,Vaste prijs,4.0,189.0,0.0,0.0,,,70.0,3.0,,Uitstekende staat
9780512,Boussu,7300.0,,house,huis,Vaste prijs,3.0,158.0,,,,,,2.0,,Te renoveren
9781405,Brugge,8000.0,205000.0,house,appartement,Vaste prijs,1.0,54.0,,0.0,,,,4.0,0.0,Goed
9781571,Gistoux,1325.0,,house,huis,Vaste prijs,3.0,165.0,0.0,,,18.0,500.0,4.0,,Op te frissen
9781622,Huy,4500.0,,house,huis,Vaste prijs,3.0,134.0,1.0,,,29.0,601.0,4.0,,
9781623,Huy,4500.0,,house,huis,Vaste prijs,3.0,134.0,1.0,,,29.0,656.0,4.0,,
9781669,Alsemberg,1652.0,,house,huis,Vaste prijs,1.0,113.0,,0.0,,,,3.0,,
9782014,Nieuwpoort,8620.0,,house,huis,Vaste prijs,4.0,254.0,0.0,,,,,,,
9782072,Aardooie,8850.0,,house,huis,Vaste prijs,5.0,169.0,,,,,,,,Goed
9782352,Zellik,1731.0,,house,huis,Vaste prijs,4.0,160.0,0.0,0.0,,,,2.0,,Goed
9782416,Ninove,9400.0,,house,huis,Vaste prijs,2.0,137.0,1.0,0.0,,,,3.0,,Goed
9782753,sambre,6031.0,,house,huis,Vaste prijs,4.0,125.0,0.0,,,,,3.0,,Op te frissen
9783064,Boussu,7300.0,,house,huis,Vaste prijs,2.0,120.0,,,,,,3.0,,Op te frissen
9783130,Blanden,3052.0,,house,appartement,Vaste prijs,2.0,89.0,1.0,,,23.0,,,,
9783251,Blanden,3052.0,,house,appartement,Vaste prijs,2.0,94.0,1.0,,,,,,,
9783285,Assebroek,8310.0,,house,appartement,Vaste prijs,2.0,95.0,0.0,0.0,,,,3.0,,Net gerenoveerd
9783482,Hamois,5360.0,,house,huis,Vaste prijs,1.0,,0.0,,,,,2.0,,Op te frissen
9783993,Haaltert,9450.0,,house,appartement,Vaste prijs,1.0,,,,,,,,,Goed
9784051,Oostende,8400.0,,house,huis,Vaste prijs,6.0,,,,,,,,,Goed
9784452,Ninove,9400.0,,house,huis,Vaste prijs,3.0,,0.0,0.0,,,,4.0,,Goed
9784454,Jehay,4540.0,,house,huis,Vaste prijs,3.0,190.0,0.0,0.0,,40.0,40.0,4.0,,Goed
9784455,Jehay,4540.0,,house,huis,Vaste prijs,3.0,145.0,0.0,0.0,,,300.0,4.0,,Goed
9784516,Waregem,8790.0,,house,huis,Vaste prijs,4.0,144.0,,0.0,,,,2.0,,Te renoveren
9784555,Beaufays,4052.0,,house,huis,Vaste prijs,5.0,308.0,,0.0,,,,4.0,0.0,Op te frissen
9784839,Koekelare,8680.0,,house,huis,Vaste prijs,2.0,,,0.0,,,,3.0,0.0,
9784853,Westkapelle,8300.0,,house,huis,Vaste prijs,3.0,113.0,0.0,0.0,,,,2.0,,Net gerenoveerd
9784883,Hoboken,2660.0,,house,huis,Vaste prijs,5.0,227.0,1.0,0.0,,,,2.0,,Goed
9785009,Waremme,4300.0,295827.0,house,huis,Vaste prijs,3.0,145.0,1.0,,,22.0,,3.0,,
9785010,Waremme,4300.0,295801.0,house,huis,Vaste prijs,3.0,144.0,1.0,,,22.0,,3.0,,
9785059,Beaufays,4052.0,,house,huis,Vaste prijs,5.0,175.0,,0.0,,,,3.0,,
9785067,Zwevezele,8750.0,,house,huis,Vaste prijs,4.0,192.0,,0.0,,11.0,264.0,2.0,0.0,Goed
9785068,Zwevezele,8750.0,,house,appartement,Vaste prijs,2.0,90.0,,0.0,,13.0,140.0,2.0,0.0,Goed
9785069,Zwevezele,8750.0,,house,huis,Vaste prijs,2.0,144.0,,0.0,,14.0,101.0,2.0,0.0,Goed
9785070,Zwevezele,8750.0,,house,appartement,Vaste prijs,2.0,92.0,,0.0,,9.0,,2.0,0.0,Goed
9785071,Zwevezele,8750.0,,house,appartement,Vaste prijs,2.0,97.0,,0.0,,8.0,,2.0,0.0,Goed
9785073,Zwevezele,8750.0,,house,huis,Vaste prijs,2.0,146.0,,0.0,,13.0,113.0,3.0,0.0,Goed
9785074,Zwevezele,8750.0,,house,appartement,Vaste prijs,2.0,108.0,,0.0,,28.0,,2.0,0.0,Goed
9785120,Oudenaarde,9700.0,,house,huis,Vaste prijs,3.0,158.0,,,,,,,,
9785330,Zwevezele,8750.0,,house,huis,Vaste prijs,3.0,160.0,,0.0,,,,3.0,0.0,Goed
9785335,Buizingen,1501.0,,house,huis,Vaste prijs,2.0,127.0,0.0,,,,,2.0,,Te renoveren
9785490,Bruxelles,1030.0,95000.0,house,appartement,Vaste prijs,1.0,,1.0,,,,,4.0,,Uitstekende staat
9785529,Waregem,8790.0,,house,huis,Vaste prijs,4.0,,,0.0,,,,3.0,,Goed
9785539,Bruxelles,1030.0,145000.0,house,appartement,Vaste prijs,1.0,,1.0,,,,,2.0,,
9785703,Heist,8300.0,,house,huis,Vaste prijs,3.0,165.0,,0.0,,,,2.0,,Goed
9785807,Kortrijk,8500.0,,house,huis,Vaste prijs,3.0,,,,,,,2.0,,Goed
9786105,Haaltert,9450.0,,house,huis,Vaste prijs,5.0,,,0.0,,,,,,Te renoveren
9786116,Houtem,9520.0,,house,huis,Vaste prijs,5.0,267.0,1.0,,,,,,,Goed
9786195,Latem,9830.0,,house,huis,Vaste prijs,5.0,250.0,,,,,,,,Goed
9786292,Eeklo,9900.0,,house,appartement,Vaste prijs,2.0,156.0,0.0,,,,,,0.0,
9786407,Nivelles,1400.0,,house,huis,Vaste prijs,4.0,210.0,1.0,0.0,,35.0,,3.0,0.0,Goed
9786544,Waregem,8790.0,,house,huis,Vaste prijs,5.0,312.0,,0.0,,,,4.0,,Te renoveren
9786572,Veurne,8630.0,,house,huis,Vaste prijs,4.0,248.0,,0.0,,,,3.0,0.0,Goed
9786760,Tielt,8700.0,,house,appartement,Vaste prijs,3.0,126.0,,0.0,,33.0,,,,
9786762,Tielt,8700.0,,house,appartement,Vaste prijs,3.0,126.0,,0.0,,33.0,,,,
9786763,Tielt,8700.0,,house,appartement,Vaste prijs,3.0,126.0,,0.0,,33.0,,,,
9786764,Tielt,8700.0,,house,appartement,Vaste prijs,1.0,59.0,,0.0,,16.0,,,,
9786767,Tielt,8700.0,,house,appartement,Vaste prijs,1.0,67.0,,0.0,,10.0,,,,
9786768,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,92.0,,0.0,,14.0,,,,
9786769,Tielt,8700.0,,house,appartement,Vaste prijs,1.0,67.0,,0.0,,10.0,,,,
9786770,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,101.0,,0.0,,10.0,,,,
9786772,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,92.0,,0.0,,14.0,,,,
9786773,Tielt,8700.0,,house,appartement,Vaste prijs,1.0,67.0,,0.0,,10.0,,,,
9786774,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,101.0,,0.0,,10.0,,,,
9786825,Tielt,8700.0,3875000.0,house,huis,Vaste prijs,5.0,290.0,,0.0,,,,,,
9786828,Tielt,8700.0,1210000.0,house,huis,Vaste prijs,3.0,154.0,,0.0,,,,,,
9786832,Tielt,8700.0,,house,appartement,Vaste prijs,3.0,135.0,,0.0,,47.0,,,,
9786833,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,90.0,,0.0,,18.0,,,,
9786834,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,100.0,,0.0,,15.0,,,,
9786835,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,90.0,,0.0,,18.0,,,,
9786836,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,104.0,,0.0,,13.0,,,,
9786837,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,100.0,,0.0,,16.0,,,,
9786838,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,90.0,,0.0,,39.0,68.0,,,
9786839,Tielt,8700.0,,house,appartement,Vaste prijs,1.0,77.0,,0.0,,35.0,117.0,,,
9786840,Tielt,8700.0,,house,appartement,Vaste prijs,1.0,81.0,,0.0,,32.0,63.0,,,
9786884,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,80.0,1.0,0.0,,7.0,,,,
9786886,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,81.0,1.0,0.0,,7.0,,,,
9786887,Tielt,8700.0,266100.0,house,appartement,Vaste prijs,2.0,98.0,1.0,0.0,,14.0,,,,
9786888,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,80.0,1.0,0.0,,7.0,,,,
9786889,Tielt,8700.0,213240.0,house,appartement,Vaste prijs,2.0,92.0,1.0,0.0,,7.0,,,,
9786890,Tielt,8700.0,245061.0,house,appartement,Vaste prijs,2.0,92.0,1.0,0.0,,42.0,,,,
9786918,Tielt,8700.0,2330000.0,house,huis,Vaste prijs,5.0,245.0,,0.0,,,,,,
9786935,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,100.0,,0.0,,,,,,
9786936,Tielt,8700.0,,house,appartement,Vaste prijs,1.0,72.0,,0.0,,,,,,
9786937,Tielt,8700.0,262850.0,house,appartement,Vaste prijs,2.0,83.0,,0.0,,,,,,
9786938,Tielt,8700.0,284400.0,house,appartement,Vaste prijs,2.0,106.0,,0.0,,,,,,
9786939,Tielt,8700.0,334000.0,house,appartement,Vaste prijs,2.0,118.0,,0.0,,,,,,
9786961,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,81.0,,0.0,,,,,,
9786962,Tielt,8700.0,,house,appartement,Vaste prijs,1.0,81.0,,0.0,,,,,,
9786963,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,78.0,,0.0,,,,,,
9786964,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,90.0,,0.0,,,,,,
9786965,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,86.0,,0.0,,,,,,
9786966,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,92.0,,0.0,,,,,,
9786967,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,91.0,,0.0,,,,,,
9787079,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,107.0,1.0,0.0,,7.0,,,,
9787080,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,110.0,1.0,0.0,,,,,,
9787081,Tielt,8700.0,,house,appartement,Vaste prijs,1.0,68.0,1.0,0.0,,6.0,,,,
9787082,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,99.0,1.0,0.0,,7.0,,,,
9787083,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,81.0,1.0,0.0,,7.0,,,,
9787084,Tielt,8700.0,,house,appartement,Vaste prijs,1.0,68.0,1.0,0.0,,6.0,,,,
9787085,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,92.0,1.0,0.0,,,,,,
9787086,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,92.0,1.0,0.0,,,,,,
9787087,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,94.0,1.0,0.0,,,,,,
9787088,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,94.0,1.0,0.0,,,,,,
9787112,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,106.0,,0.0,,13.0,,,,
9787113,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,98.0,,0.0,,20.0,76.0,,,
9787114,Tielt,8700.0,,house,appartement,Vaste prijs,1.0,81.0,,0.0,,11.0,,,,
9787115,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,104.0,,0.0,,13.0,,,,
9787116,Tielt,8700.0,,house,appartement,Vaste prijs,1.0,81.0,,0.0,,10.0,,,,
9787117,Tielt,8700.0,,house,appartement,Vaste prijs,3.0,134.0,,0.0,,58.0,,,,
9787124,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,98.0,,0.0,,14.0,,,,
9787125,Tielt,8700.0,,house,appartement,Vaste prijs,3.0,100.0,,0.0,,27.0,,,,
9787126,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,98.0,,0.0,,14.0,,,,
9787127,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,67.0,,0.0,,16.0,,,,
9787128,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,67.0,,0.0,,16.0,,,,
9787129,Tielt,8700.0,,house,appartement,Vaste prijs,1.0,59.0,,0.0,,16.0,,,,
9787130,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,67.0,,0.0,,16.0,,,,
9787132,Tielt,8700.0,,house,appartement,Vaste prijs,2.0,118.0,,0.0,,54.0,,,,
9787188,Aalst,9300.0,,house,appartement,Vaste prijs,2.0,93.0,,0.0,,21.0,78.0,4.0,0.0,
9787212,Aalst,9300.0,,house,appartement,Vaste prijs,2.0,78.0,,0.0,,30.0,66.0,4.0,0.0,
9787228,Aalst,9300.0,,house,appartement,Vaste prijs,2.0,93.0,,0.0,,19.0,,4.0,0.0,
9787235,Aalst,9300.0,,house,appartement,Vaste prijs,2.0,78.0,,0.0,,29.0,,4.0,0.0,Goed
9787239,Eeklo,9900.0,,house,appartement,Vaste prijs,2.0,132.0,,0.0,,,32.0,2.0,0.0,
9787307,Hoboken,2660.0,,house,huis,Vaste prijs,3.0,160.0,1.0,0.0,,,,3.0,,Op te frissen
9787328,Zwevezele,8750.0,,house,huis,Vaste prijs,2.0,250.0,,0.0,,,,3.0,0.0,Te renoveren
9787409,Waremme,4300.0,295801.0,house,huis,Vaste prijs,3.0,144.0,1.0,,,22.0,,3.0,,
9787410,Waremme,4300.0,299827.0,house,huis,Vaste prijs,3.0,145.0,1.0,,,22.0,,3.0,,
9787411,Waremme,4300.0,299827.0,house,huis,Vaste prijs,3.0,145.0,1.0,,,22.0,,3.0,,
9787412,Waremme,4300.0,302401.0,house,huis,Vaste prijs,3.0,144.0,1.0,,,22.0,,3.0,,
9787534,Eeklo,9900.0,,house,appartement,Vaste prijs,2.0,121.0,0.0,0.0,,22.0,,2.0,0.0,
9787756,Beaufays,4052.0,,house,huis,Vaste prijs,2.0,170.0,,0.0,,,,3.0,0.0,Goed
9787815,Doiceau,1390.0,,house,huis,Vaste prijs,2.0,115.0,,,,,,,,
9788055,Evergem,9940.0,,house,huis,Vaste prijs,4.0,170.0,,,,,,3.0,,Goed
9788135,Boussu,7300.0,,house,huis,Vaste prijs,2.0,124.0,0.0,,,,,3.0,,
